docity,강원강릉시,강원고성군,강원동해시,강원삼척시,강원속초시,강원양구군,강원양양군,강원영월군,강원원주시,강원인제군,강원정선군,강원철원군,강원춘천시,강원태백시,강원평창군,강원홍천군,강원화천군,강원횡성군,경기가평군,경기강화군,경기고양시,경기과천시,경기광명시,경기광주시,경기구리시,경기군포시,경기김포시,경기남양주시,경기동두천시,경기부천시,경기성남시,경기수원시,경기시흥시,경기안산시,경기안성시,경기안양시,경기양주시,경기양평군,경기여주군,경기여주시,경기연천군,경기오산시,경기옹진군,경기용인시,경기의왕시,경기의정부시,경기이천시,경기파주시,경기평택시,경기포천시,경기하남시,경기화성시,경기인천시청,경상거제시,경상거창군,경상경산시,경상경주시,경상고령군,경상고성군,경상구미시,경상군위군,경상기장군,경상김천시,경상김해시,경상남해군,경상달성군,경상마산시,경상문경시,경상밀양시,경상봉화군,경상사천시,경상산청군,경상상주시,경상성주군,경상안동시,경상양산시,경상영덕군,경상영양군,경상영주시,경상영천시,경상예천군,경상울릉군,경상울주군,경상울진군,경상의령군,경상의성군,경상진주시,경상진해시,경상창녕군,경상창원시,경상청도군,경상청송군,경상칠곡군,경상통영시,경상포항시,경상하동군,경상함안군,경상함양군,경상합천군,경상부산시,경상대구시,경상울산시,광주시광산구,광주시남구,광주시동구,광주시북구,광주시서구,대구시달서구,대구시수성구,대구시남구,대구시달서구.1,대구시달성군,대구시동구,대구시북구,대구시서구,대구시수성구.1,대구시중구,대전시대덕구,대전시동구,대전시서구,대전시유성구,대전시중구,부산시강서구,부산시금정구,부산시남구,부산시동구,부산시동래구,부산시부산진구,부산시북구,부산시사상구,부산시사하구,부산시서구,부산시수영구,부산시연제구,부산시영도구,부산시중구,부산시해운대구,부산시기장군,서울강남구,서울강동구,서울강북구,서울강서구,서울관악구,서울광진구,서울구로구,서울금천구,서울노원구,서울도봉구,서울동대문구,서울동작구,서울마포구,서울서대문구,서울서초구,서울성동구,서울성북구,서울송파구,서울양천구,서울영등포구,서울용산구,서울은평구,서울종로구,서울중구,서울중랑구,울산시남구,울산시동구,울산시북구,울산시울주군,울산시중구,인천시강화군,인천시계양구,인천시남구,인천시남동구,인천시동구,인천시미추홀구,인천시부평구,인천시서구,인천시연수구,인천시중구,전라강진군,전라고창군,전라고흥군,전라곡성군,전라광양시,전라구례군,전라군산시,전라김제시,전라나주시,전라남원시,전라담양군,전라목포시,전라무안군,전라무주군,전라보성군,전라부안군,전라순창군,전라순천시,전라신안군,전라여수시,전라영광군,전라영암군,전라완도군,전라완주군,전라익산시,전라임실군,전라장성군,전라장수군,전라장흥군,전라전주시,전라정읍시,전라진도군,전라진안군,전라함평군,전라해남군,전라화순군,전라광주시,제주서귀포시,제주제주시,충청갈매로,충청계룡시,충청고운동,충청공주시,충청괴산군,충청국책연구원1로,충청금남면,충청금산군,충청나리1로,충청나리로,충청남세종로,충청노을3로,충청논산시,충청누리로,충청다솜1로,충청다정남로,충청다정동,충청다정북로,충청다정중앙로,충청단양군,충청달빛1로,충청달빛로,충청당진군,충청당진시,충청대평로,충청도담동,충청도움1로,충청도움3로,충청마음로,충청마음안1로,충청마음안로,충청만남로,충청보듬2로,충청보듬3로,충청보듬4로,충청보람동,충청보람동로,충청보람로,충청보령시,충청보은군,충청부강면,충청부여군,충청새롬남로,충청새롬동,충청새롬북로,충청새롬중앙로,충청서산시,충청서천군,충청소담동,충청소정면,충청시청대로,충청아름동,충청아산시,충청연기군,충청연기면,충청연동면,충청연서면,충청영동군,충청예산군,충청옥천군,충청음성군,충청장군면,충청전의면,충청절재로,충청제천시,충청조치원읍,충청종촌동,충청증평군,충청진천군,충청천안시,충청청양군,충청청원군,충청청주시,충청충주시,충청태안군,충청한누리대로,충청홍성군,충청대전시
경상청도군,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013954897044934774,0.005518808172067365,0.006353029504951439,,,,,,0.005673130801918255,,0.008961257616323935,0.005303988517607294,,0.01724886127812783,,,,,0.005444945405164251,,0.006234187478237616,,,,0.006790253045223465,,,0.00528005555639894,,0.004928040080864327,,,0.004851010837512404,0.011192885728341352,0.006235631541839437,0.7,,0.0056368136085062515,,,,0.005394710530781716,,0.005292268653751317,,0.009848310742152982,0.005185803324803616,,,,,,0.010133286500896689,0.01093690751344455,0.010741669601143573,0.009986112823809092,0.00887262606765398,0.00970017032411197,0.009135832836232257,0.009221644749847295,0.010767538723211997,0.009980498332218146,,,,,,0.00517844657282639,0.0049791532861968545,,,0.004716849086037484,,0.005002289819897021,0.004618925405601262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0050319582704789825,,0.004849456108850559,0.005780256241307643,0.0050578520887441004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009979636177981675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
경상청송군,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02537312866569789,,,,,,,,,0.021006195273245525,,,,,0.03747713873702467,,0.0442777918002877,0.04696981230618685,0.021773041930857873,0.023355040729624115,0.020697707041429297,,,,,0.03662729400174917,,,,,,0.7,,,0.022442849513897207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
경상칠곡군,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005401308021927302,0.008421014553350804,,0.009330925832875273,,0.02060124140683401,0.009613243487122135,,0.00994955930616447,,,0.01226814148767775,,,,,,,0.005934942847283707,0.022215191533932702,,,,,,0.006263771347049877,,,,,,0.0063445630207530435,,,0.005963971522072838,,0.006189053206688075,,0.7,,,,,,0.005802733804163568,,0.013571109503623198,,,,,,,0.013848116779156372,0.011808195815494981,0.012697302386443976,0.01410977395245731,0.01244813136310551,0.012654324592752482,0.015139603942162058,0.015638721687143677,0.011978307167805395,0.01330072026766925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01337216319996704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005133867964323216,,,,,,,,,,,,,,,,,,,,
경상통영시,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.052097552361787244,,,,,0.054575127024730975,,,,,0.015417737596486028,0.018357511243592774,,0.02250768813506773,,,,0.02420362347996564,,,,,,,,,,,,,,0.016693461884611592,,0.019375437405438952,0.02260648471680965,,0.018689846802079708,,,,0.7,,,0.019473592447928414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.016001936901501347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
경상포항시,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01893015056506839,0.05384668383969051,,,,,,,,,,,,,,,,,,,,0.02483709315067506,,,0.02948165154780559,,,0.02112731601647776,,,,,,,,,0.02050800222769282,,,0.7,,,,,,,0.02187796840296788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021834325224118028,0.020089584954920695,0.023866699037719975,0.020478528760283745,0.023121996272579437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
경상하동군,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014681429335640157,,,,,,0.027246651517783625,,,,,,0.026492361653659022,0.01933482746098831,,,,,,,,,,,,,0.014330207175947473,,0.02240073700276156,,,,,,,,,0.7,,0.015437782200130984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.016195251229427013,0.052078735694181366,0.025757808436587815,,,,0.015332481686327632,,,,,,,,0.028505665726239696,,0.022206060880325257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
경상함안군,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009235928123015269,,,,0.008470563498384879,0.01291116350440198,,,,,0.009998216906061154,,0.007893417488382572,0.026653808836528875,,0.010984605631725902,,0.01022373512369484,0.008667329509009322,,,,0.00765220146739422,,,,,,,,,0.030930785738241647,,0.01520718783579773,0.014095901474385934,0.01412142359428999,0.020926393339518314,0.008623345172818042,,,0.009476209297003175,,,0.7,,0.011219780274597899,,,,,,,,,,,,,0.007846444663916017,,,,,,,,,,,0.008391610788574418,,,,,0.007354629225295901,0.008219487133779724,0.008056546581173954,0.008033078522205802,0.007428043070894964,,,,0.007378163198907619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
경상함양군,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0300318878779786,,,0.0139121892327395,,,,,,,,,,,,,,0.04199931560611117,,,,,,,,,,,,,0.013996066398785336,,0.014548113731579595,,,,,,,,,0.014806308876575875,,0.7,0.0185901842735421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015763862479397095,,0.017525960688509087,,,,0.0230080140798889,,,,0.01373459159555637,,,0.013419845021470683,,,,,,,,,0.018093697030280492,,0.0321597394866654,,,,,0.01841022362092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
경상합천군,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01621017450033822,0.0072962255839318,,0.02191452424512369,,,,,,,,0.013007663773629378,0.007941298931224599,,0.008170381635232255,,,0.013822682240870802,,0.010670966073770417,,,,,,,,,,,0.015183012135497803,,0.010006462084143155,,0.014615932605493463,0.00788957901551087,0.008308851874414764,,0.008297384972449627,,,,0.011019854547090825,0.010783238405627385,0.7,,0.008330996623289086,,,,,,,0.009797039278967593,0.008169691795513455,0.008678392086659376,0.009784120284530887,0.01296222096230565,0.007816361641968028,0.008359530021642976,0.00880360059778085,0.008160502995761251,0.008305147430911606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007348921545852212,,,,,,,,,,,,0.00834524211046802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
경상부산시,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0014695259638537932,,,,,,,,0.0051335959351824275,,0.004482579829980675,,,0.0016924936016605892,,0.0016842104172067138,,,,,,,0.004533041992034143,,,,,,,0.0017776046416784904,,,,,0.0023248150252901936,,0.0019344851716777908,,,,,,,,,,0.7,,0.0016950560406788218,,,,,,,,,,,,,,,,,,,,,0.008690826610929722,0.01126734829982108,0.01483202666339926,0.015338401720729417,0.029513205827738143,0.027479862296897313,0.010180599110201485,0.009574087824706798,0.006264764219137992,0.007484160119375577,0.014088551856245482,0.07991188317612989,0.007650522166809107,0.008414612930900867,0.009139019612337866,0.00513367910402923,,,,,,,,,,,,,,,,,,,,,,,,,,0.0016736052704726632,0.00163871615410643,0.0015078261731624233,0.001903975791724336,0.0015849164519013777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
경상대구시,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002823606373411142,0.0006964778921602165,0.0011362107221591187,,0.0011027000324659818,0.0009568294379800166,,0.0007446775380392266,,,0.002087935150569341,,,0.0009066948484143683,,,,,0.0013568317171644792,,,,,,0.0012106217783173048,,,,,,0.0007286428663073139,,,0.0010350009080447925,,0.00140128709405906,,0.001758693634109296,,,,,,0.0007550282525865017,,0.7,,,,,,,0.0050434869294102205,0.011750924523019094,0.013854252913189823,0.005065267705123588,0.0020947720347740673,0.011239038348807453,0.01686507203978668,0.010245037813427012,0.013114879467387604,0.08556394286582733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.106462087113459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
경상울산시,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0021407443796836296,0.0036592709569562964,,,,,0.0036818379488651933,,0.0024547920696688687,,,,,0.0025008930136931535,,,,,,,0.003733255421575664,,,,0.0022145330333581525,,,0.05875344160961496,,,,,,,,0.002407198864994818,,,,0.0024970958353424887,,,,,0.0027818990451663837,,0.7,,,,,,,,,,,,,,,,,,,,,0.0026746284263266156,0.0032568526407364407,0.0025500860001934616,0.002509473988434441,0.0029504023498946007,0.002623029797868612,0.0026310278430856566,0.0024295177567726827,0.002207408938655795,0.0022685640546007127,0.0026529000564740352,0.002760334776002424,0.0023105416721482417,0.0023164165442553088,0.0028517017612433096,0.0037164756606229963,,,,,,,,,,,,,,,,,,,,,,,,,,0.078513452851915,0.012223710084182519,0.021276763433987787,0.018716077811718756,0.03973567137196103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
광주시광산구,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,0.032901861792433366,0.02771877838807103,0.030289141725978488,0.037027792687915784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005860464622601899,0.009738311865116037,,0.006804750095421367,,,,,0.020508894300644422,,0.012254673584019223,0.006312938351596643,0.009925993447589052,,0.006672268103380109,,0.00804691467568402,,0.006042039808355712,,0.011091804651886347,0.00835570917506223,,,,,0.018488730498024235,,0.006238745518960944,,0.006832065669387724,,,0.012352473068246984,,0.016535647969624454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
광주시남구,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01801677108625836,0.7,0.07521274303143291,0.03337839515560981,0.07239490968947365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0031798296066484354,0.004723297392904641,,0.004576283444629939,,0.003464344489207977,,,0.008196615590184477,0.0032949337188059743,0.008108543529073703,0.003049300375834924,0.004319953401556155,,0.004092070111897434,,0.005240307735412984,0.003124967385420859,,,0.004632305981321456,0.004287876161015436,,,,,0.00843410293474932,,0.003540449297945214,,0.0036962410741219805,,,0.004999271069781568,,0.016036487736712797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
광주시동구,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015889097586849265,0.07873359592608135,0.7,0.04286679105738175,0.05982097491162952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003221969520603984,0.004989017889403806,,0.005090926758335815,,0.0037762337054370486,,,0.007737169202935198,0.0036069399660353346,0.009339452010296317,,0.004284467390034577,,0.00421370772766104,,0.005884896210263342,0.003340054074042584,,,0.004707960078203658,0.004267268280437656,,,,,0.008924248258130292,,0.0036002885007091526,,0.003973747119198504,,,0.004935978421121304,,0.01679521540520852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
광주시북구,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02059242107532247,0.04144092185599937,0.05084125598323862,0.7,0.06611934211868627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006693193168230499,,0.005953464204571766,,0.004332348671451306,,,0.008756111825784575,0.004311773781472562,0.012886586731787499,,0.0050874125360998584,,0.004554067669889123,,0.007339926011950828,0.0037332956594546747,,,0.006063413876535791,0.004774035121137334,,,,0.0037755887681106518,0.013315246444355083,,0.003974138148644532,,0.0051593106507375665,,,0.005972747488836074,,0.014323398207703553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
광주시서구,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.020079629295997294,0.07169343864196664,0.05659215183138322,0.05273949271467397,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003047098045584331,0.005004002920694849,,0.004502907538659591,,0.003371456265447367,,,0.007928200368653795,0.0032764394521566306,0.008619155454711404,0.0029972737042964566,0.004296361604710211,,0.0038369271092697937,,0.005323471498728328,0.002995065535973532,,,0.0048296810579577685,0.004102917888197695,,,,,0.009453565045904595,,0.0033602127945366296,,0.0038387146517598024,,,0.0050365211363790985,,0.01307531544235702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
대구시달서구,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001213675212158552,0.00377516568827494,,0.002631650816835876,,0.0019500062540280258,0.001540214219808797,,0.0013886802645867841,,,0.006424159967526149,,,0.0017268592150132506,,,,,0.002883456700694344,,,,,,0.0017802867864978936,,,,,,0.00118304449831935,,,0.002221370534223804,,0.002605194213909576,,0.003242574465791984,,,,,,0.0016042996846657566,,0.00911287271110992,,,,,,,0.7,0.007581297600733739,0.011748441802737918,0.1748426272469072,0.006449225025745456,0.006311996445774963,0.00904654223532979,0.013005839301520949,0.007628745176432623,0.008903762461565391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009198011469807043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
대구시수성구,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005502266779067953,0.001092053020032267,0.001611374204300476,,0.0015063483997621002,0.0013567653090813942,,0.0010427670173075321,,,0.0028874137228525557,,,0.0014339220912982283,,,,,0.0018245152609435893,,,,,,0.0019154934920494952,,,,,,0.0010571767029269135,,,0.001578423128475639,,0.002317166752746578,,0.002278535258946003,,,,,,0.0011024763643796207,,0.01749723428249506,,,,,,,0.006247647394011043,0.7,0.017595699974456692,0.006178915426537459,0.002887839683144324,0.016593090095206438,0.0103541863039691,0.008477914334273355,0.14608404500787622,0.020272413326914873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.019304316666945154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
대구시남구,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006964946364649454,0.0016466524392577313,0.00283145520876741,,0.00248457780309167,0.0021309363909475707,,0.0017272617229077457,,,0.005498962895654101,,,0.002291200072474464,,,,,0.0031972775059127168,,,,,,0.0027612589966714437,,,,,,0.0016464751926015574,,,0.0026584293739281765,,0.003635174708880982,,0.003913581827079207,,,,,,0.0018706547084711921,,0.03295119968485778,,,,,,,0.015464788501803469,0.028105887105265782,0.7,0.01521111719669751,0.0055037912244953946,0.016504163055351604,0.020277126186939977,0.020758244220049276,0.028599762730252058,0.034563697854175464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03680137702881628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
대구시달서구,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0012143537539819125,0.0037228151539840447,,0.002632864146058633,,0.001968874270333171,0.0015486150180958724,,0.0013973151153859262,,,0.006408229052327961,,,0.00170742269964704,,,,,0.002919393153733477,,,,,,0.0017744370835079287,,,,,,0.0011866411657297186,,,0.002196496774788518,,0.00256342890248486,,0.0032987873643229465,,,,,,0.001599732828298202,,0.009138224699104911,,,,,,,0.17457511979773935,0.007486422104517912,0.011538050153961378,0.7,0.006441338598813484,0.006310288225955111,0.00921101116807867,0.013509291571509967,0.007546074121084981,0.008903599045612741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00920117403094132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
대구시달성군,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001671606240331698,0.002802146464343757,,0.004989555448808359,,0.0020698553649855455,0.0015046487770278328,,0.0016280898047477742,,,0.21059786677248377,,,0.0019170633297438627,,,,,0.003909421050321528,,,,,,0.0015801505159892919,,,,,0.0015171476212566405,,,,0.003021690614415998,,0.002579132914648531,,0.0032956050970010453,,,,0.0014268779852258551,,0.002399947996459309,,0.0042794990448729855,,,,,,,0.007291876297613386,0.003962158785689071,0.0047274832453848585,0.0072941193643691945,0.7,0.0036095987563003564,0.004356480876501837,0.005079659611942694,0.003965513327114643,0.004232287639854717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004290517052565525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
대구시동구,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009201569085824283,0.002083866817767529,0.00292527410939543,,0.0030558498142487394,0.0028082245179111135,,0.0020467763907633034,,,0.004996448751980501,,,0.0025227718385513105,,,,,0.0035087533341824173,,,,,,0.003839315610969673,,,,,,0.002149542168020594,,,0.002752306978694993,,0.0039126772653322334,,0.004648823898954696,,,,,,0.00200816862405165,,0.03186092946349267,,,,,,,0.00990311059778053,0.03159069562589441,0.019671373040371826,0.009915601281888141,0.0050087810768089614,0.7,0.023459228808889725,0.01572620990570851,0.03482987721240998,0.03402049035912981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.031553333420976985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
대구시북구,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005963533301788368,0.0016526035445449607,0.0028343242669484486,,0.002885769743010812,0.002440231954095802,,0.0019053382389502928,,,0.005188138887582589,,,0.0021182963857302997,,,,,0.0035556344816104297,,,,,,0.0028640350817352492,,,,,,0.0018259719703981596,,,0.0024573407031923977,,0.003181056780093053,,0.004801171823345014,,,,,,0.0018539840952141009,,0.0412711051520446,,,,,,,0.012252257301723368,0.017016745464179625,0.020862972339980884,0.012494123006458203,0.005218402138551484,0.020250807296284645,0.7,0.03640522680401923,0.018189558294771112,0.03463341077694936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03587796016679754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
